,time,Open_x,High_x,Low_x,Close_x,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,Open_y,High_y,Low_y,Close_y,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
266,2019-04-11 09:00:00+08:00,30166,30225,29866,29911,0,0,5460,0,0,38,52,11,41,5,10,48,0,75,106,18,0,0,0,0,0,0,0,0,2019,4,11,9,3,2,False,False,False,False,False,False,101,15,0,1,0.951057,-0.309017,0.5,-0.866025,6,5,0.587785,-0.809017,0.866025,0.5,8,8,-0.587785,0.809017,-0.5,-0.866025,3,5,-0.951057,0.309017,-0.866025,0.5,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,10,0,0,4,6,3,4,4,11,2,2,1,7,0,1,3,4,0,2,0,0,3,3,1,3,5,9,6,7,3,6,5,11,4,5,30166,30225,29866,29911,0,0,5460,0,29855
267,2019-04-11 11:00:00+08:00,29911,29924,29799,29855,0,0,4359,0,12,51,39,25,41,5,10,48,12,82,94,18,0,0,0,0,0,0,0,0,2019,4,11,11,3,2,False,False,False,False,False,False,101,15,6,0,0.587785,-0.809017,1.22465e-16,-1,8,6,-0.587785,0.809017,0.5,-0.866025,6,7,0.587785,-0.809017,-0.866025,0.5,8,1,-0.587785,0.809017,-0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,8,2,0,4,6,2,7,1,11,2,2,2,3,1,1,3,4,2,4,2,0,3,3,3,2,4,9,6,7,1,10,2,11,4,5,29911,29924,29799,29855,0,0,4359,0,29902
268,2019-04-11 13:00:00+08:00,29855,29963,29846,29902,0,0,3770,0,9,51,39,21,41,5,10,48,9,106,94,18,0,0,0,0,0,0,0,0,2019,4,11,13,3,2,False,False,False,False,False,False,101,15,4,2,1.22465e-16,-1,-0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,6,7,0.587785,-0.809017,-0.866025,0.5,7,3,0,1,0,1,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,8,3,0,4,6,0,7,3,11,2,2,3,3,4,1,3,4,3,4,3,0,3,3,0,2,3,9,6,7,0,10,1,11,4,5,29855,29963,29846,29902,0,0,3770,0,29821
269,2019-04-11 15:00:00+08:00,29902,29922,29813,29821,0,0,2300,0,11,51,39,6,41,5,10,48,11,102,94,18,0,0,0,0,0,0,0,0,2019,4,11,15,3,2,False,False,False,False,False,False,101,15,5,3,-0.587785,-0.809017,-0.866025,-0.5,8,6,-0.587785,0.809017,0.5,-0.866025,6,7,0.587785,-0.809017,-0.866025,0.5,2,0,0.587785,0.809017,0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,8,5,0,4,6,1,7,0,11,2,2,0,3,5,1,3,4,1,4,5,0,3,3,2,2,0,9,6,7,2,10,0,11,4,5,29902,29922,29813,29821,0,0,2300,0,29788
270,2019-04-12 09:00:00+08:00,29894,29920,29706,29788,0,0,2149,0,8,26,46,23,41,5,10,48,8,58,94,18,0,0,0,0,0,0,0,0,2019,4,12,9,4,2,False,False,False,False,False,False,102,15,4,1,1.22465e-16,-1,0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,7,9,0,1,-0.866025,-0.5,7,5,0,1,-0.866025,0.5,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,4,0,0,4,6,3,10,4,11,2,2,1,6,0,1,3,4,0,8,0,0,3,3,1,5,5,9,6,7,3,7,5,11,4,5,29894,29920,29706,29788,0,0,2149,0,29775
271,2019-04-12 11:00:00+08:00,29787,29828,29753,29775,0,0,1415,0,10,42,25,7,41,5,10,48,10,54,94,18,0,0,0,0,0,0,0,0,2019,4,12,11,4,2,False,False,False,False,False,False,102,15,5,0,-0.587785,-0.809017,1.22465e-16,-1,7,2,0,1,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,2,1,0.587785,0.809017,-0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,2,2,0,4,6,2,6,1,11,2,2,2,5,1,1,3,4,2,10,2,0,3,3,3,8,4,9,6,7,1,4,2,11,4,5,29787,29828,29753,29775,0,0,1415,0,29792
272,2019-04-12 13:00:00+08:00,29776,29837,29722,29792,0,0,2479,0,19,42,25,3,41,5,10,48,19,90,94,18,0,0,0,0,0,0,0,0,2019,4,12,13,4,2,False,False,False,False,False,False,102,15,9,2,-0.951057,-0.309017,-0.5,-0.866025,7,2,0,1,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,1,3,0.951057,0.309017,0,1,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,2,3,0,4,6,0,6,3,11,2,2,3,5,4,1,3,4,3,10,3,0,3,3,0,8,3,9,6,7,0,4,1,11,4,5,29776,29837,29722,29792,0,0,2479,0,29950
273,2019-04-12 15:00:00+08:00,29791,29991,29791,29950,0,0,3987,0,7,42,25,0,41,5,10,48,7,86,94,18,0,0,0,0,0,0,0,0,2019,4,12,15,4,2,False,False,False,False,False,False,102,15,3,3,-0.951057,0.309017,-0.866025,-0.5,7,2,0,1,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,0,0,0.951057,-0.309017,0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,2,5,0,4,6,1,6,0,11,2,2,0,5,5,1,3,4,1,10,5,0,3,3,2,8,0,9,6,7,2,4,0,11,4,5,29791,29991,29791,29950,0,0,3987,0,30273
274,2019-04-15 09:00:00+08:00,30158,30336,30127,30273,0,0,3801,0,4,18,1,17,41,5,10,48,4,44,58,18,0,0,0,0,0,0,0,0,2019,4,15,9,0,2,False,False,False,False,False,False,105,16,2,1,0.587785,0.809017,0.5,-0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,0,1,0.951057,-0.309017,-0.5,0.866025,5,5,-0.587785,-0.809017,-0.866025,0.5,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,2,0,0,4,6,3,6,4,11,2,2,1,5,0,1,3,4,0,10,0,0,3,3,1,8,5,9,6,7,3,4,5,11,4,5,30158,30336,30127,30273,0,0,3801,0,30106
275,2019-04-15 11:00:00+08:00,30274,30303,30029,30106,0,0,385,0,2,5,20,28,41,5,10,48,2,45,58,18,0,0,0,0,0,0,0,0,2019,4,15,11,0,2,False,False,False,False,False,False,105,16,1,0,0.951057,0.309017,1.22465e-16,-1,0,11,0.951057,-0.309017,-1,-1.83697e-16,3,5,-0.951057,0.309017,0.866025,0.5,9,1,-0.951057,-0.309017,-0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,3,2,0,4,6,2,5,1,11,2,2,2,8,1,1,3,4,2,6,2,0,3,3,3,10,4,9,6,7,1,2,2,11,4,5,30274,30303,30029,30106,0,0,385,0,29911
276,2019-04-15 13:00:00+08:00,30105,30135,29904,29911,0,0,3687,0,1,5,20,9,41,5,10,48,1,9,58,18,0,0,0,0,0,0,0,0,2019,4,15,13,0,2,False,False,False,False,False,False,105,16,0,2,0.951057,-0.309017,-0.5,-0.866025,0,11,0.951057,-0.309017,-1,-1.83697e-16,3,5,-0.951057,0.309017,0.866025,0.5,3,3,-0.951057,0.309017,0,1,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,3,3,0,4,6,0,5,3,11,2,2,3,8,4,1,3,4,3,6,3,0,3,3,0,10,3,9,6,7,0,2,1,11,4,5,30105,30135,29904,29911,0,0,3687,0,29825
277,2019-04-15 15:00:00+08:00,29910,29939,29767,29825,0,0,4003,0,13,5,20,24,41,5,10,48,13,11,58,18,0,0,0,0,0,0,0,0,2019,4,15,15,0,2,False,False,False,False,False,False,105,16,6,3,0.587785,-0.809017,-0.866025,-0.5,0,11,0.951057,-0.309017,-1,-1.83697e-16,3,5,-0.951057,0.309017,0.866025,0.5,8,0,-0.587785,0.809017,0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,3,5,0,4,6,1,5,0,11,2,2,0,8,5,1,3,4,1,6,5,0,3,3,2,10,0,9,6,7,2,2,0,11,4,5,29910,29939,29767,29825,0,0,4003,0,29876
278,2019-04-16 09:00:00+08:00,29803,29949,29696,29876,0,0,1208,0,0,52,37,11,41,5,10,48,0,105,58,18,0,0,0,0,0,0,0,0,2019,4,16,9,1,2,False,False,False,False,False,False,106,16,0,1,0.951057,-0.309017,0.5,-0.866025,8,8,-0.587785,0.809017,-0.5,-0.866025,6,4,0.587785,-0.809017,0,1,3,5,-0.951057,0.309017,-0.866025,0.5,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,9,0,0,4,6,3,1,4,11,2,2,1,9,0,1,3,4,0,11,0,0,3,3,1,0,5,9,6,7,3,0,5,11,4,5,29803,29949,29696,29876,0,0,1208,0,30048
279,2019-04-16 11:00:00+08:00,29876,30057,29854,30048,0,0,551,0,12,39,50,25,41,5,10,48,12,107,58,18,0,0,0,0,0,0,0,0,2019,4,16,11,1,2,False,False,False,False,False,False,106,16,6,0,0.587785,-0.809017,1.22465e-16,-1,6,7,0.587785,-0.809017,-0.866025,0.5,8,3,-0.587785,0.809017,1,6.12323e-17,8,1,-0.587785,0.809017,-0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,1,2,0,4,6,2,9,1,11,2,2,2,0,1,1,3,4,2,1,2,0,3,3,3,11,4,9,6,7,1,9,2,11,4,5,29876,30057,29854,30048,0,0,551,0,30106
280,2019-04-16 13:00:00+08:00,30048,30124,29990,30106,0,0,2540,0,9,39,50,21,41,5,10,48,9,83,58,18,0,0,0,0,0,0,0,0,2019,4,16,13,1,2,False,False,False,False,False,False,106,16,4,2,1.22465e-16,-1,-0.5,-0.866025,6,7,0.587785,-0.809017,-0.866025,0.5,8,3,-0.587785,0.809017,1,6.12323e-17,7,3,0,1,0,1,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,1,3,0,4,6,0,9,3,11,2,2,3,0,4,1,3,4,3,1,3,0,3,3,0,11,3,9,6,7,0,9,1,11,4,5,30048,30124,29990,30106,0,0,2540,0,30124
281,2019-04-16 15:00:00+08:00,30107,30189,30078,30124,0,0,805,0,11,39,50,6,41,5,10,48,11,79,58,18,0,0,0,0,0,0,0,0,2019,4,16,15,1,2,False,False,False,False,False,False,106,16,5,3,-0.587785,-0.809017,-0.866025,-0.5,6,7,0.587785,-0.809017,-0.866025,0.5,8,3,-0.587785,0.809017,1,6.12323e-17,2,0,0.587785,0.809017,0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,1,5,0,4,6,1,9,0,11,2,2,0,0,5,1,3,4,1,1,5,0,3,3,2,11,0,9,6,7,2,9,0,11,4,5,30107,30189,30078,30124,0,0,805,0,30098
282,2019-04-17 09:00:00+08:00,30169,30205,30048,30098,0,0,5051,0,8,46,24,23,41,5,10,48,8,95,58,18,0,0,0,0,0,0,0,0,2019,4,17,9,2,2,False,False,False,False,False,False,107,16,4,1,1.22465e-16,-1,0.5,-0.866025,7,9,0,1,-0.866025,-0.5,4,0,1.22465e-16,-1,0.5,0.866025,7,5,0,1,-0.866025,0.5,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,5,0,0,4,6,3,3,4,11,2,2,1,2,0,1,3,4,0,7,0,0,3,3,1,4,5,9,6,7,3,8,5,11,4,5,30169,30205,30048,30098,0,0,5051,0,30056
283,2019-04-17 11:00:00+08:00,30098,30098,30008,30056,0,0,1989,0,10,25,47,7,41,5,10,48,10,91,58,18,0,0,0,0,0,0,0,0,2019,4,17,11,2,2,False,False,False,False,False,False,107,16,5,0,-0.587785,-0.809017,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,7,10,0,1,0.866025,-0.5,2,1,0.587785,0.809017,-0.5,0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,6,2,0,4,6,2,2,1,11,2,2,2,4,1,1,3,4,2,3,2,0,3,3,3,7,4,9,6,7,1,5,2,11,4,5,30098,30098,30008,30056,0,0,1989,0,30101
284,2019-04-17 13:00:00+08:00,30054,30189,30050,30101,0,0,1528,0,19,25,47,3,41,5,10,48,19,55,70,18,0,0,0,0,0,0,0,0,2019,4,17,13,2,2,False,False,False,False,False,False,107,16,9,2,-0.951057,-0.309017,-0.5,-0.866025,4,1,1.22465e-16,-1,-0.5,0.866025,7,10,0,1,0.866025,-0.5,1,3,0.951057,0.309017,0,1,6,10,0.587785,-0.809017,0.866025,-0.5,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,6,3,0,4,6,0,2,3,11,2,2,3,4,4,1,3,4,3,3,3,0,3,3,0,7,3,9,6,7,0,5,1,11,4,5,30054,30189,30050,30101,0,0,1528,0,30157
